Area,Month,Temperature
Solan,05/01/40,32.055
Solan,06/01/40,33.365
Solan,07/01/40,31.277
Solan,08/01/40,29.672
Solan,09/01/40,28.793
Solan,10/01/40,25.922
Solan,11/01/40,19.982
Solan,12/01/40,13.831
Solan,01/01/41,12.362
Solan,02/01/41,16.598
Solan,03/01/41,23.163
Solan,04/01/41,29.824
Solan,05/01/41,32.775
Solan,06/01/41,32.342
Solan,07/01/41,31.643
Solan,08/01/41,30.391
Solan,09/01/41,29.477
Solan,10/01/41,27.104
Solan,11/01/41,19.633
Solan,12/01/41,16.629
Solan,01/01/42,12.177
Solan,02/01/42,15.86
Solan,03/01/42,22.798
Solan,04/01/42,28.377
Solan,05/01/42,31.695
Solan,06/01/42,34.712
Solan,07/01/42,30.493
Solan,08/01/42,28.964
Solan,09/01/42,28.504
Solan,10/01/42,25.878
Solan,11/01/42,20.361
Solan,12/01/42,14.043
Solan,01/01/43,12.193
Solan,02/01/43,16.651
Solan,03/01/43,21.311
Solan,04/01/43,25.706
Solan,05/01/43,31.133
Solan,06/01/43,33.675
Solan,07/01/43,30.885
Solan,08/01/43,29.273
Solan,09/01/43,29.958
Solan,10/01/43,26.101
Solan,11/01/43,20.604
Solan,12/01/43,16.056
Solan,01/01/44,11.745
Solan,02/01/44,14.175
Solan,03/01/44,19.355
Solan,04/01/44,26.135
Solan,05/01/44,33.042
Solan,06/01/44,33.391
Solan,07/01/44,30.993
Solan,08/01/44,30.017
Solan,09/01/44,29.109
Solan,10/01/44,25.908
Solan,11/01/44,19.632
Solan,12/01/44,15.354
Solan,01/01/45,11.089
Solan,02/01/45,14.611
Solan,03/01/45,21.383
Solan,04/01/45,24.847
Solan,05/01/45,30.903
Solan,06/01/45,33.951
Solan,07/01/45,30.777
Solan,08/01/45,29.973
Solan,09/01/45,28.76
Solan,10/01/45,24.75
Solan,11/01/45,19.417
Solan,12/01/45,13.682
Solan,01/01/46,15.302
Solan,02/01/46,18.5
Solan,03/01/46,20.263
Solan,04/01/46,29.028
Solan,05/01/46,31.477
Solan,06/01/46,33.271
Solan,07/01/46,31.067
Solan,08/01/46,30.342
Solan,09/01/46,30.03
Solan,10/01/46,25.485
Solan,11/01/46,19.289
Solan,12/01/46,13.861
Solan,01/01/47,12.489
Solan,02/01/47,16.436
Solan,03/01/47,21.455
Solan,04/01/47,28.94
Solan,05/01/47,32.863
Solan,06/01/47,36.345
Solan,07/01/47,32.472
Solan,08/01/47,30.621
Solan,09/01/47,28.625
Solan,10/01/47,24.636
Solan,11/01/47,19.897
Solan,12/01/47,14.884
Solan,01/01/48,14.136
Solan,02/01/48,14.391
Solan,03/01/48,19.627
Solan,04/01/48,29.633
Solan,05/01/48,32.995
Solan,06/01/48,34.717
Solan,07/01/48,31.356
Solan,08/01/48,29.355
Solan,09/01/48,29.324
Solan,10/01/48,25.583
Solan,11/01/48,18.04
Solan,12/01/48,13.61
Solan,01/01/49,15.316
Solan,02/01/49,15.06
Solan,03/01/49,21.653
Solan,04/01/49,28.998
Solan,05/01/49,33.499
Solan,06/01/49,34.065
Solan,07/01/49,30.455
Solan,08/01/49,30.255
Solan,09/01/49,30.337
Solan,10/01/49,25.892
Solan,11/01/49,18.369
Solan,12/01/49,13.497
Solan,01/01/50,13.986
Solan,02/01/50,14.306
Solan,03/01/50,19.496
Solan,04/01/50,26.353
Solan,05/01/50,32.314
Solan,06/01/50,34.333
Solan,07/01/50,31.321
Solan,08/01/50,29.816
Solan,09/01/50,27.798
Solan,10/01/50,24.712
Solan,11/01/50,19.146
Solan,12/01/50,13.379
Solan,01/01/51,12.303
Solan,02/01/51,16.471
Solan,03/01/51,21.569
Solan,04/01/51,24.562
Solan,05/01/51,31.292
Solan,06/01/51,34.469
Solan,07/01/51,32.729
Solan,08/01/51,30.903
Solan,09/01/51,30.403
Solan,10/01/51,27.417
Solan,11/01/51,20.631
Solan,12/01/51,16.022
Solan,01/01/52,14.689
Solan,02/01/52,18.092
Solan,03/01/52,20.312
Solan,04/01/52,29.303
Solan,05/01/52,32.542
Solan,06/01/52,33.408
Solan,07/01/52,31.219
Solan,08/01/52,29.994
Solan,09/01/52,30.176
Solan,10/01/52,25.603
Solan,11/01/52,20.146
Solan,12/01/52,15.241
Solan,01/01/53,12.317
Solan,02/01/53,18.736
Solan,03/01/53,24.699
Solan,04/01/53,28.24
Solan,05/01/53,33.027
Solan,06/01/53,34.376
Solan,07/01/53,31.007
Solan,08/01/53,30.254
Solan,09/01/53,29.52
Solan,10/01/53,25.971
Solan,11/01/53,19.789
Solan,12/01/53,17.097
Solan,01/01/54,12.251
Solan,02/01/54,16.483
Solan,03/01/54,21.928
Solan,04/01/54,28.506
Solan,05/01/54,32.652
Solan,06/01/54,33.993
Solan,07/01/54,31.42
Solan,08/01/54,30.967
Solan,09/01/54,29.798
Solan,10/01/54,23.843
Solan,11/01/54,18.924
Solan,12/01/54,13.894
Solan,01/01/55,12.951
Solan,02/01/55,16.95
Solan,03/01/55,23.225
Solan,04/01/55,25.182
Solan,05/01/55,29.644
Solan,06/01/55,35.047
Solan,07/01/55,31.594
Solan,08/01/55,29.719
Solan,09/01/55,28.947
Solan,10/01/55,24.465
Solan,11/01/55,19.676
Solan,12/01/55,14.325
Solan,01/01/56,13.355
Solan,02/01/56,17.564
Solan,03/01/56,21.116
Solan,04/01/56,28.567
Solan,05/01/56,34.411
Solan,06/01/56,33.59
Solan,07/01/56,30.317
Solan,08/01/56,29.597
Solan,09/01/56,29.979
Solan,10/01/56,24.543
Solan,11/01/56,18.717
Solan,12/01/56,13.918
Solan,01/01/57,12.352
Solan,02/01/57,15.137
Solan,03/01/57,19.966
Solan,04/01/57,25.567
Solan,05/01/57,30.072
Solan,06/01/57,33.447
Solan,07/01/57,31.95
Solan,08/01/57,30.145
Solan,09/01/57,28.419
Solan,10/01/57,25.843
Solan,11/01/57,19.839
Solan,12/01/57,14.832
Solan,01/01/58,14.989
Solan,02/01/58,16.406
Solan,03/01/58,22.137
Solan,04/01/58,29.912
Solan,05/01/58,31.755
Solan,06/01/58,35.002
Solan,07/01/58,30.879
Solan,08/01/58,30.334
Solan,09/01/58,29.144
Solan,10/01/58,25.97
Solan,11/01/58,20.687
Solan,12/01/58,15.879
Solan,01/01/59,13.863
Solan,02/01/59,15.191
Solan,03/01/59,22.628
Solan,04/01/59,27.898
Solan,05/01/59,31.077
Solan,06/01/59,34.854
Solan,07/01/59,30.902
Solan,08/01/59,30.384
Solan,09/01/59,29.359
Solan,10/01/59,25.637
Solan,11/01/59,19.153
Solan,12/01/59,15.792
Solan,01/01/60,12.846
Solan,02/01/60,20.287
Solan,03/01/60,20.067
Solan,04/01/60,26.431
Solan,05/01/60,32.972
Solan,06/01/60,35.067
Solan,07/01/60,31.77
Solan,08/01/60,30.524
Solan,09/01/60,29.908
Solan,10/01/60,25.795
Solan,11/01/60,18.717
Solan,12/01/60,16.209
Solan,01/01/61,14.195
Solan,02/01/61,14.541
Solan,03/01/61,22.189
Solan,04/01/61,27.205
Solan,05/01/61,32.34
Solan,06/01/61,34.718
Solan,07/01/61,31.455
Solan,08/01/61,30.283
Solan,09/01/61,30.876
Solan,10/01/61,26.169
Solan,11/01/61,18.511
Solan,12/01/61,12.843
Solan,01/01/62,12.52
Solan,02/01/62,16.873
Solan,03/01/62,20.983
Solan,04/01/62,28.733
Solan,05/01/62,31.971
Solan,06/01/62,33.875
Solan,07/01/62,32.097
Solan,08/01/62,30.703
Solan,09/01/62,28.552
Solan,10/01/62,27.416
Solan,11/01/62,19.365
Solan,12/01/62,13.647
Solan,01/01/63,12.762
Solan,02/01/63,17.297
Solan,03/01/63,20.735
Solan,04/01/63,27.097
Solan,05/01/63,30.784
Solan,06/01/63,34.27
Solan,07/01/63,31.754
Solan,08/01/63,29.27
Solan,09/01/63,28.695
Solan,10/01/63,26.349
Solan,11/01/63,20.334
Solan,12/01/63,14.448
Solan,01/01/64,12.583
Solan,02/01/64,15.354
Solan,03/01/64,21.055
Solan,04/01/64,27.391
Solan,05/01/64,29.672
Solan,06/01/64,34.092
Solan,07/01/64,29.835
Solan,08/01/64,30.397
Solan,09/01/64,29.425
Solan,10/01/64,25.674
Solan,11/01/64,18.918
Solan,12/01/64,14.868
Solan,01/01/65,15.443
Solan,02/01/65,16.134
Solan,03/01/65,20.904
Solan,04/01/65,25.722
Solan,05/01/65,30.733
Solan,06/01/65,34.375
Solan,07/01/65,30.896
Solan,08/01/65,29.464
Solan,09/01/65,29.329
Solan,10/01/65,26.008
Solan,11/01/65,20.379
Solan,12/01/65,13.792
Solan,01/01/66,13.009
Solan,02/01/66,17.161
Solan,03/01/66,20.69
Solan,04/01/66,27.418
Solan,05/01/66,32.004
Solan,06/01/66,33.447
Solan,07/01/66,31.804
Solan,08/01/66,30.197
Solan,09/01/66,29.05
Solan,10/01/66,24.968
Solan,11/01/66,18.489
Solan,12/01/66,13.99
Solan,01/01/67,12.561
Solan,02/01/67,17.688
Solan,03/01/67,20.475
Solan,04/01/67,26.642
Solan,05/01/67,30.704
Solan,06/01/67,34.344
Solan,07/01/67,31.365
Solan,08/01/67,29.714
Solan,09/01/67,29.381
Solan,10/01/67,24.52
Solan,11/01/67,18.642
Solan,12/01/67,14.457
Solan,01/01/68,12.244
Solan,02/01/68,14.153
Solan,03/01/68,21.148
Solan,04/01/68,27.419
Solan,05/01/68,31.511
Solan,06/01/68,34.443
Solan,07/01/68,30.849
Solan,08/01/68,29.816
Solan,09/01/68,30.542
Solan,10/01/68,24.348
Solan,11/01/68,19.417
Solan,12/01/68,15.105
Solan,01/01/69,13.889
Solan,02/01/69,16.776
Solan,03/01/69,23.739
Solan,04/01/69,27.567
Solan,05/01/69,31.028
Solan,06/01/69,34.374
Solan,07/01/69,31.24
Solan,08/01/69,30.847
Solan,09/01/69,29.339
Solan,10/01/69,26.615
Solan,11/01/69,20.935
Solan,12/01/69,15.374
Solan,01/01/70,13.955
Solan,02/01/70,15.776
Solan,03/01/70,21.455
Solan,04/01/70,28.485
Solan,05/01/70,33.422
Solan,06/01/70,32.657
Solan,07/01/70,32.298
Solan,08/01/70,29.948
Solan,09/01/70,29.931
Solan,10/01/70,26.721
Solan,11/01/70,19.212
Solan,12/01/70,15.161
Solan,01/01/71,13.335
Solan,02/01/71,16.404
Solan,03/01/71,21.685
Solan,04/01/71,27.531
Solan,05/01/71,29.95
Solan,06/01/71,32.47
Solan,07/01/71,30.455
Solan,08/01/71,29.047
Solan,09/01/71,28.608
Solan,10/01/71,25.61
Solan,11/01/71,19.382
Solan,12/01/71,15.831
Solan,01/01/72,14.175
Solan,02/01/72,14.133
Solan,03/01/72,22.33
Solan,04/01/72,26.396
Solan,05/01/72,32.537
Solan,06/01/72,34.986
Solan,07/01/72,31.507
Solan,08/01/72,29.825
Solan,09/01/72,28.142
Solan,10/01/72,24.362
Solan,11/01/72,19.789
Solan,12/01/72,15.287
Solan,01/01/73,13.557
Solan,02/01/73,17.231
Solan,03/01/73,20.582
Solan,04/01/73,29.519
Solan,05/01/73,32.205
Solan,06/01/73,33.351
Solan,07/01/73,30.893
Solan,08/01/73,30.034
Solan,09/01/73,28.999
Solan,10/01/73,24.883
Solan,11/01/73,19.343
Solan,12/01/73,13.308
Solan,01/01/74,13.068
Solan,02/01/74,14.514
Solan,03/01/74,22.028
Solan,04/01/74,29.109
Solan,05/01/74,31.392
Solan,06/01/74,32.855
Solan,07/01/74,30.761
Solan,08/01/74,29.694
Solan,09/01/74,29.037
Solan,10/01/74,25.466
Solan,11/01/74,18.967
Solan,12/01/74,13.339
Solan,01/01/75,13.212
Solan,02/01/75,15.202
Solan,03/01/75,20.16
Solan,04/01/75,28.38
Solan,05/01/75,32.53
Solan,06/01/75,33.081
Solan,07/01/75,30.066
Solan,08/01/75,29.558
Solan,09/01/75,28.126
Solan,10/01/75,26.687
Solan,11/01/75,18.214
Solan,12/01/75,15.219
Solan,01/01/76,13.756
Solan,02/01/76,15.647
Solan,03/01/76,20.52
Solan,04/01/76,26.22
Solan,05/01/76,31.557
Solan,06/01/76,32.145
Solan,07/01/76,31.065
Solan,08/01/76,28.98
Solan,09/01/76,28.637
Solan,10/01/76,25.578
Solan,11/01/76,19.839
Solan,12/01/76,14.426
Solan,01/01/77,13.365
Solan,02/01/77,15.124
Solan,03/01/77,21.758
Solan,04/01/77,26.651
Solan,05/01/77,28.974
Solan,06/01/77,30.818
Solan,07/01/77,30.451
Solan,08/01/77,29.363
Solan,09/01/77,28.119
Solan,10/01/77,25.708
Solan,11/01/77,20.77
Solan,12/01/77,14.731
Solan,01/01/78,12.251
Solan,02/01/78,14.689
Solan,03/01/78,18.925
Solan,04/01/78,26.152
Solan,05/01/78,32.864
Solan,06/01/78,33.027
Solan,07/01/78,29.953
Solan,08/01/78,29.228
Solan,09/01/78,28.112
Solan,10/01/78,25.484
Solan,11/01/78,19.358
Solan,12/01/78,15.106
Solan,01/01/79,13.698
Solan,02/01/79,14.988
Solan,03/01/79,19.613
Solan,04/01/79,28.798
Solan,05/01/79,30.895
Solan,06/01/79,33.819
Solan,07/01/79,30.159
Solan,08/01/79,30.824
Solan,09/01/79,27.977
Solan,10/01/79,26.456
Solan,11/01/79,20.733
Solan,12/01/79,16.16
Solan,01/01/80,13.841
Solan,02/01/80,16.339
Solan,03/01/80,20.555
Solan,04/01/80,29.355
Solan,05/01/80,32.904
Solan,06/01/80,32.87
Solan,07/01/80,30.165
Solan,08/01/80,30.01
Solan,09/01/80,28.289
Solan,10/01/80,25.718
Solan,11/01/80,18.848
Solan,12/01/80,14.124
Solan,01/01/81,13.058
Solan,02/01/81,16.351
Solan,03/01/81,21.137
Solan,04/01/81,27.478
Solan,05/01/81,32.167
Solan,06/01/81,33.489
Solan,07/01/81,30.216
Solan,08/01/81,29.608
Solan,09/01/81,29.07
Solan,10/01/81,24.685
Solan,11/01/81,18.69
Solan,12/01/81,14.153
Solan,01/01/82,14.583
Solan,02/01/82,14.897
Solan,03/01/82,18.853
Solan,04/01/82,25.153
Solan,05/01/82,28.695
Solan,06/01/82,33.317
Solan,07/01/82,31.503
Solan,08/01/82,29.503
Solan,09/01/82,29.112
Solan,10/01/82,25.199
Solan,11/01/82,19.501
Solan,12/01/82,15.239
Solan,01/01/83,12.527
Solan,02/01/83,14.547
Solan,03/01/83,19.738
Solan,04/01/83,24.865
Solan,05/01/83,29.658
Solan,06/01/83,32.196
Solan,07/01/83,30.767
Solan,08/01/83,29.577
Solan,09/01/83,29.567
Solan,10/01/83,24.443
Solan,11/01/83,18.463
Solan,12/01/83,14.598
Solan,01/01/84,12.193
Solan,02/01/84,14.13
Solan,03/01/84,22.476
Solan,04/01/84,27.475
Solan,05/01/84,34.294
Solan,06/01/84,33.944
Solan,07/01/84,30.121
Solan,08/01/84,29.926
Solan,09/01/84,27.93
Solan,10/01/84,24.764
Solan,11/01/84,18.917
Solan,12/01/84,15.102
Solan,01/01/85,13.19
Solan,02/01/85,16.515
Solan,03/01/85,23.063
Solan,04/01/85,28.036
Solan,05/01/85,32.881
Solan,06/01/85,33.789
Solan,07/01/85,29.959
Solan,08/01/85,29.783
Solan,09/01/85,29.046
Solan,10/01/85,24.63
Solan,11/01/85,18.953
Solan,12/01/85,16.046
Solan,01/01/86,12.542
Solan,02/01/86,15.45
Solan,03/01/86,20.582
Solan,04/01/86,26.996
Solan,05/01/86,29.65
Solan,06/01/86,33.089
Solan,07/01/86,29.929
Solan,08/01/86,29.858
Solan,09/01/86,28.528
Solan,10/01/86,24.374
Solan,11/01/86,20.266
Solan,12/01/86,13.496
Solan,01/01/87,13.27
Solan,02/01/87,17.185
Solan,03/01/87,21.669
Solan,04/01/87,27.79
Solan,05/01/87,28.385
Solan,06/01/87,33.714
Solan,07/01/87,33.32
Solan,08/01/87,31.165
Solan,09/01/87,30.754
Solan,10/01/87,26.588
Solan,11/01/87,20.032
Solan,12/01/87,15.005
Solan,01/01/88,14.998
Solan,02/01/88,17.077
Solan,03/01/88,21.005
Solan,04/01/88,29.062
Solan,05/01/88,33.253
Solan,06/01/88,32.927
Solan,07/01/88,30.294
Solan,08/01/88,29.125
Solan,09/01/88,28.947
Solan,10/01/88,25.001
Solan,11/01/88,19.835
Solan,12/01/88,15.297
Solan,01/01/89,11.999
Solan,02/01/89,15.349
Solan,03/01/89,20.463
Solan,04/01/89,25.722
Solan,05/01/89,31.24
Solan,06/01/89,31.954
Solan,07/01/89,31.051
Solan,08/01/89,28.005
Solan,09/01/89,28.608
Solan,10/01/89,25.484
Solan,11/01/89,19.31
Solan,12/01/89,14.457
Solan,01/01/90,15.465
Solan,02/01/90,16.267
Solan,03/01/90,19.433
Solan,04/01/90,26.761
Solan,05/01/90,31.712
Solan,06/01/90,34.513
Solan,07/01/90,29.772
Solan,08/01/90,29.377
Solan,09/01/90,28.241
Solan,10/01/90,24.223
Solan,11/01/90,19.572
Solan,12/01/90,14.854
Solan,01/01/91,12.354
Solan,02/01/91,16.234
Solan,03/01/91,20.924
Solan,04/01/91,25.434
Solan,05/01/91,31.682
Solan,06/01/91,32.2
Solan,07/01/91,32.038
Solan,08/01/91,29.396
Solan,09/01/91,28.714
Solan,10/01/91,24.487
Solan,11/01/91,18.698
Solan,12/01/91,14.936
Solan,01/01/92,14.07
Solan,02/01/92,14.893
Solan,03/01/92,20.711
Solan,04/01/92,27.12
Solan,05/01/92,30.634
Solan,06/01/92,33.509
Solan,07/01/92,29.92
Solan,08/01/92,29.284
Solan,09/01/92,28.408
Solan,10/01/92,25.052
Solan,11/01/92,19.706
Solan,12/01/92,15.728
Solan,01/01/93,13.212
Solan,02/01/93,17.436
Solan,03/01/93,19.196
Solan,04/01/93,26.906
Solan,05/01/93,32.639
Solan,06/01/93,33.232
Solan,07/01/93,30.503
Solan,08/01/93,30.766
Solan,09/01/93,28.141
Solan,10/01/93,24.987
Solan,11/01/93,20.198
Solan,12/01/93,15.013
Solan,01/01/94,14.05
Solan,02/01/94,16.004
Solan,03/01/94,22.712
Solan,04/01/94,25.633
Solan,05/01/94,32.333
Solan,06/01/94,34.404
Solan,07/01/94,30.653
Solan,08/01/94,29.59
Solan,09/01/94,28.323
Solan,10/01/94,24.686
Solan,11/01/94,19.764
Solan,12/01/94,15.525
Solan,01/01/95,12.621
Solan,02/01/95,15.753
Solan,03/01/95,20.02
Solan,04/01/95,26.077
Solan,05/01/95,33.468
Solan,06/01/95,34.989
Solan,07/01/95,30.412
Solan,08/01/95,28.385
Solan,09/01/95,28.649
Solan,10/01/95,25.926
Solan,11/01/95,20.017
Solan,12/01/95,15.694
Solan,01/01/96,13.652
Solan,02/01/96,16.915
Solan,03/01/96,21.996
Solan,04/01/96,27.927
Solan,05/01/96,31.103
Solan,06/01/96,32.125
Solan,07/01/96,30.324
Solan,08/01/96,28.053
Solan,09/01/96,28.425
Solan,10/01/96,24.985
Solan,11/01/96,18.91
Solan,12/01/96,13.811
Solan,01/01/97,13.464
Solan,02/01/97,16.049
Solan,03/01/97,20.944
Solan,04/01/97,26.465
Solan,05/01/97,29.984
Solan,06/01/97,31.814
Solan,07/01/97,31.535
Solan,08/01/97,29.348
Solan,09/01/97,29.508
Solan,10/01/97,23.279
Solan,11/01/97,18.969
Solan,12/01/97,13.397
Solan,01/01/98,10.606
Solan,02/01/98,16.678
Solan,03/01/98,19.413
Solan,04/01/98,27.5
Solan,05/01/98,32.805
Solan,06/01/98,34.436
Solan,07/01/98,30.894
Solan,08/01/98,29.955
Solan,09/01/98,29.481
Solan,10/01/98,25.93
Solan,11/01/98,20.52
Solan,12/01/98,16.094
Solan,01/01/99,13.104
Solan,02/01/99,18.741
Solan,03/01/99,23.328
Solan,04/01/99,31.581
Solan,05/01/99,32.904
Solan,06/01/99,32.414
Solan,07/01/99,31.863
Solan,08/01/99,30.426
Solan,09/01/99,30.061
Solan,10/01/99,26.456
Solan,11/01/99,21.361
Solan,12/01/99,16.054
Solan,01/01/00,14.514
Solan,02/01/00,14.791
Solan,03/01/00,20.634
Solan,04/01/00,29.603
Solan,05/01/00,33.313
Solan,06/01/00,32.406
Solan,07/01/00,30.602
Solan,08/01/00,30.139
Solan,09/01/00,29.743
Solan,10/01/00,27.285
Solan,11/01/00,21.384
Solan,12/01/00,16.541
Solan,01/01/01,13.793
Solan,02/01/01,17.049
Solan,03/01/01,22.189
Solan,04/01/01,27.084
Solan,05/01/01,32.88
Solan,06/01/01,32.021
Solan,07/01/01,31.258
Solan,08/01/01,30.957
Solan,09/01/01,29.939
Solan,10/01/01,27.185
Solan,11/01/01,21.422
Solan,12/01/01,16.354
Solan,01/01/02,15.338
Solan,02/01/02,16.173
Solan,03/01/02,21.068
Solan,04/01/02,29.102
Solan,05/01/02,34.04
Solan,06/01/02,33.682
Solan,07/01/02,32.645
Solan,08/01/02,30.538
Solan,09/01/02,27.75
Solan,10/01/02,26.064
Solan,11/01/02,20.922
Solan,12/01/02,15.518
Una,01/01/01,11.826
Una,02/01/01,13.33
Una,03/01/01,20.688
Una,04/01/01,25.576
Una,05/01/01,30.29
Una,06/01/01,34.547
Una,07/01/01,32.052
Una,08/01/01,31.002
Una,09/01/01,29.1
Una,10/01/01,26.79
Una,11/01/01,19.559
Una,12/01/01,14.423
Una,01/01/02,14.409
Una,02/01/02,16.955
Una,03/01/02,21.548
Una,04/01/02,26.583
Una,05/01/02,31.398
Una,06/01/02,33.023
Una,07/01/02,31.466
Una,08/01/02,30.933
Una,09/01/02,29.065
Una,10/01/02,24.93
Una,11/01/02,18.831
Una,12/01/02,13.917
Una,01/01/03,12.624
Una,02/01/03,14.698
Una,03/01/03,18.287
Una,04/01/03,24.974
Una,05/01/03,29.955
Una,06/01/03,34.983
Una,07/01/03,32.447
Una,08/01/03,30.53
Una,09/01/03,29.768
Una,10/01/03,26.058
Una,11/01/03,18.759
Una,12/01/03,14.445
Una,01/01/04,11.752
Una,02/01/04,16.185
Una,03/01/04,19.347
Una,04/01/04,27.176
Una,05/01/04,31.029
Una,06/01/04,33.991
Una,07/01/04,31.641
Una,08/01/04,30.644
Una,09/01/04,29.136
Una,10/01/04,25.494
Una,11/01/04,18.266
Una,12/01/04,14.323
Una,01/01/05,10.622
Una,02/01/05,10.523
Una,03/01/05,16.354
Una,04/01/05,24.388
Una,05/01/05,32.093
Una,06/01/05,34.622
Una,07/01/05,31.732
Una,08/01/05,31.71
Una,09/01/05,29.693
Una,10/01/05,25.719
Una,11/01/05,19.326
Una,12/01/05,13.652
Una,01/01/06,11.584
Una,02/01/06,12.666
Una,03/01/06,17.98
Una,04/01/06,25.972
Una,05/01/06,32.622
Una,06/01/06,33.487
Una,07/01/06,32.297
Una,08/01/06,30.28
Una,09/01/06,28.762
Una,10/01/06,25.658
Una,11/01/06,20.058
Una,12/01/06,15.388
Una,01/01/07,14.856
Una,02/01/07,12.731
Una,03/01/07,16.655
Una,04/01/07,24.388
Una,05/01/07,29.659
Una,06/01/07,33.148
Una,07/01/07,32.59
Una,08/01/07,30.266
Una,09/01/07,30.237
Una,10/01/07,26.487
Una,11/01/07,19.794
Una,12/01/07,14.081
Una,01/01/08,13.855
Una,02/01/08,15.43
Una,03/01/08,20.079
Una,04/01/08,26.98
Una,05/01/08,31.087
Una,06/01/08,34.844
Una,07/01/08,31.256
Una,08/01/08,29.26
Una,09/01/08,28.948
Una,10/01/08,25.28
Una,11/01/08,17.998
Una,12/01/08,13.355
Una,01/01/09,11.123
Una,02/01/09,13.687
Una,03/01/09,20.738
Una,04/01/09,25.117
Una,05/01/09,30.88
Una,06/01/09,32.329
Una,07/01/09,30.627
Una,08/01/09,30.105
Una,09/01/09,28.784
Una,10/01/09,25.583
Una,11/01/09,19.762
Una,12/01/09,12.92
Una,01/01/10,12.585
Una,02/01/10,14.623
Una,03/01/10,19.708
Una,04/01/10,25.174
Una,05/01/10,31.386
Una,06/01/10,33.252
Una,07/01/10,30.663
Una,08/01/10,30.098
Una,09/01/10,29.736
Una,10/01/10,25.23
Una,11/01/10,17.862
Una,12/01/10,12.984
Una,01/01/11,12.923
Una,02/01/11,15.552
Una,03/01/11,17.384
Una,04/01/11,25.841
Una,05/01/11,32.18
Una,06/01/11,33.555
Una,07/01/11,33.161
Una,08/01/11,31.875
Una,09/01/11,29.572
Una,10/01/11,25.793
Una,11/01/11,16.92
Una,12/01/11,13.415
Una,01/01/12,13.092
Una,02/01/12,16.49
Una,03/01/12,19.612
Una,04/01/12,25.612
Una,05/01/12,31.026
Una,06/01/12,34.55
Una,07/01/12,31.898
Una,08/01/12,30.13
Una,09/01/12,28.769
Una,10/01/12,25.655
Una,11/01/12,17.494
Una,12/01/12,13.684
Una,01/01/13,13.82
Una,02/01/13,14.194
Una,03/01/13,17.316
Una,04/01/13,26.876
Una,05/01/13,29.594
Una,06/01/13,31.391
Una,07/01/13,30.459
Una,08/01/13,30.298
Una,09/01/13,29.323
Una,10/01/13,25.451
Una,11/01/13,17.723
Una,12/01/13,12.527
Una,01/01/14,14.516
Una,02/01/14,13.923
Una,03/01/14,18.816
Una,04/01/14,25.181
Una,05/01/14,30.658
Una,06/01/14,33.327
Una,07/01/14,30.892
Una,08/01/14,30.098
Una,09/01/14,28.997
Una,10/01/14,23.226
Una,11/01/14,18.395
Una,12/01/14,13.016
Una,01/01/15,12.913
Una,02/01/15,13.719
Una,03/01/15,20.551
Una,04/01/15,26.347
Una,05/01/15,33.594
Una,06/01/15,33.79
Una,07/01/15,32.936
Una,08/01/15,31.241
Una,09/01/15,30.237
Una,10/01/15,26.713
Una,11/01/15,19.152
Una,12/01/15,13.716
Una,01/01/16,13.454
Una,02/01/16,14.194
Una,03/01/16,22.711
Una,04/01/16,27.38
Una,05/01/16,30.383
Una,06/01/16,32.697
Una,07/01/16,30.459
Una,08/01/16,30.027
Una,09/01/16,29.298
Una,10/01/16,25.456
Una,11/01/16,17.848
Una,12/01/16,13.219
Una,01/01/17,12.723
Una,02/01/17,15.531
Una,03/01/17,19.254
Una,04/01/17,22.683
Una,05/01/17,26.862
Una,06/01/17,32.091
Una,07/01/17,31.002
Una,08/01/17,29.764
Una,09/01/17,28.195
Una,10/01/17,24.353
Una,11/01/17,17.845
Una,12/01/17,13.419
Una,01/01/18,12.016
Una,02/01/18,15.42
Una,03/01/18,19.211
Una,04/01/18,23.741
Una,05/01/18,32.961
Una,06/01/18,32.766
Una,07/01/18,32.303
Una,08/01/18,31.073
Una,09/01/18,29.362
Una,10/01/18,25.35
Una,11/01/18,18.126
Una,12/01/18,12.523
Una,01/01/19,12.026
Una,02/01/19,14.219
Una,03/01/19,19.751
Una,04/01/19,24.916
Una,05/01/19,29.693
Una,06/01/19,35.161
Una,07/01/19,31.538
Una,08/01/19,30.031
Una,09/01/19,29.029
Una,10/01/19,25.384
Una,11/01/19,18.152
Una,12/01/19,12.752
Una,01/01/20,13.873
Una,02/01/20,13.39
Una,03/01/20,18.78
Una,04/01/20,25.372
Una,05/01/20,27.387
Una,06/01/20,32.591
Una,07/01/20,31.976
Una,08/01/20,30.433
Una,09/01/20,29.74
Una,10/01/20,26.354
Una,11/01/20,19.529
Una,12/01/20,15.138
Una,01/01/21,12.851
Una,02/01/21,16.12
Una,03/01/21,23.148
Una,04/01/21,29.518
Una,05/01/21,33.844
Una,06/01/21,34.383
Una,07/01/21,32.393
Una,08/01/21,30.034
Una,09/01/21,29.001
Una,10/01/21,24.194
Una,11/01/21,18.294
Una,12/01/21,14.591
Una,01/01/22,11.727
Una,02/01/22,16.153
Una,03/01/22,21.344
Una,04/01/22,26.183
Una,05/01/22,31.112
Una,06/01/22,32.655
Una,07/01/22,31.773
Una,08/01/22,30.548
Una,09/01/22,28.866
Una,10/01/22,24.455
Una,11/01/22,18.255
Una,12/01/22,12.862
Una,01/01/23,12.716
Una,02/01/23,13.763
