Area,Month,CC
Solan,10/01/57,13.602
Solan,11/01/57,17.115
Solan,12/01/57,33.915
Solan,01/01/58,34.919
Solan,02/01/58,27.371
Solan,03/01/58,34.605
Solan,04/01/58,29.11
Solan,05/01/58,29.3
Solan,06/01/58,32.065
Solan,07/01/58,60.666
Solan,08/01/58,54.899
Solan,09/01/58,40.868
Solan,10/01/58,21.747
Solan,11/01/58,15.974
Solan,12/01/58,32.744
Solan,01/01/59,37.975
Solan,02/01/59,35.093
Solan,03/01/59,33.868
Solan,04/01/59,30.342
Solan,05/01/59,31.537
Solan,06/01/59,36.535
Solan,07/01/59,58.747
Solan,08/01/59,57.356
Solan,09/01/59,40.741
Solan,10/01/59,23.084
Solan,11/01/59,20.852
Solan,12/01/59,26.005
Solan,01/01/60,32.32
Solan,02/01/60,23.645
Solan,03/01/60,41.135
Solan,04/01/60,31.689
Solan,05/01/60,25.239
Solan,06/01/60,32.701
Solan,07/01/60,58.15
Solan,08/01/60,56.717
Solan,09/01/60,30.946
Solan,10/01/60,11.215
Solan,11/01/60,9.022
Solan,12/01/60,23.737
Solan,01/01/61,37.638
Solan,02/01/61,38.481
Solan,03/01/61,38.711
Solan,04/01/61,32.66
Solan,05/01/61,31.341
Solan,06/01/61,39.547
Solan,07/01/61,58.774
Solan,08/01/61,58.582
Solan,09/01/61,40.898
Solan,10/01/61,20.896
Solan,11/01/61,23.097
Solan,12/01/61,28.716
Solan,01/01/62,33.765
Solan,02/01/62,36.411
Solan,03/01/62,41.059
Solan,04/01/62,33.072
Solan,05/01/62,29.299
Solan,06/01/62,34.516
Solan,07/01/62,57.082
Solan,08/01/62,54.944
Solan,09/01/62,41.244
Solan,10/01/62,16.398
Solan,11/01/62,17.026
Solan,12/01/62,29.683
Solan,01/01/63,26.121
Solan,02/01/63,27.826
Solan,03/01/63,39.242
Solan,04/01/63,36.368
Solan,05/01/63,31.852
Solan,06/01/63,37.218
Solan,07/01/63,54.096
Solan,08/01/63,58.143
Solan,09/01/63,34.461
Solan,10/01/63,16.454
Solan,11/01/63,24.814
Solan,12/01/63,24.945
Solan,01/01/64,37.432
Solan,02/01/64,32.494
Solan,03/01/64,34.609
Solan,04/01/64,32.763
Solan,05/01/64,28.986
Solan,06/01/64,38.764
Solan,07/01/64,60.135
Solan,08/01/64,57.548
Solan,09/01/64,44.481
Solan,10/01/64,11.445
Solan,11/01/64,8.04
Solan,12/01/64,29.651
Solan,01/01/65,34.634
Solan,02/01/65,35.389
Solan,03/01/65,36.702
Solan,04/01/65,40.496
Solan,05/01/65,33.536
Solan,06/01/65,35.762
Solan,07/01/65,54.523
Solan,08/01/65,52.967
Solan,09/01/65,28.076
Solan,10/01/65,18.263
Solan,11/01/65,15.877
Solan,12/01/65,22.588
Solan,01/01/66,24.129
Solan,02/01/66,32.641
Solan,03/01/66,35.123
Solan,04/01/66,32.917
Solan,05/01/66,25.7
Solan,06/01/66,39.275
Solan,07/01/66,50.764
Solan,08/01/66,55.775
Solan,09/01/66,32.678
Solan,10/01/66,13.577
Solan,11/01/66,11.216
Solan,12/01/66,20.664
Solan,01/01/67,26.829
Solan,02/01/67,26.091
Solan,03/01/67,40.009
Solan,04/01/67,32.727
Solan,05/01/67,27.325
Solan,06/01/67,32.1
Solan,07/01/67,56.138
Solan,08/01/67,57.122
Solan,09/01/67,32.516
Solan,10/01/67,14.262
Solan,11/01/67,18.341
Solan,12/01/67,36.306
Solan,01/01/68,40.403
Solan,02/01/68,34.653
Solan,03/01/68,36.022
Solan,04/01/68,28.813
Solan,05/01/68,29.533
Solan,06/01/68,36.109
Solan,07/01/68,55.273
Solan,08/01/68,54.229
Solan,09/01/68,22.188
Solan,10/01/68,16.083
Solan,11/01/68,8.652
Solan,12/01/68,26.601
Solan,01/01/69,31.265
Solan,02/01/69,31.657
Solan,03/01/69,28.945
Solan,04/01/69,34.19
Solan,05/01/69,32.415
Solan,06/01/69,35.074
Solan,07/01/69,53.773
Solan,08/01/69,55.365
Solan,09/01/69,34.105
Solan,10/01/69,17.989
Solan,11/01/69,12.274
Solan,12/01/69,20.432
Solan,01/01/70,34.505
Solan,02/01/70,30.978
Solan,03/01/70,38.509
Solan,04/01/70,27.165
Solan,05/01/70,28.091
Solan,06/01/70,40.237
Solan,07/01/70,50.124
Solan,08/01/70,55.204
Solan,09/01/70,36.181
Solan,10/01/70,14.856
Solan,11/01/70,8.187
Solan,12/01/70,21.198
Solan,01/01/71,30.586
Solan,02/01/71,28.019
Solan,03/01/71,33.814
Solan,04/01/71,30.428
Solan,05/01/71,34.825
Solan,06/01/71,48.28
Solan,07/01/71,58.323
Solan,08/01/71,57.12
Solan,09/01/71,27.876
Solan,10/01/71,14.085
Solan,11/01/71,13.155
Solan,12/01/71,22.525
Solan,01/01/72,31.172
Solan,02/01/72,33.114
Solan,03/01/72,35.074
Solan,04/01/72,30.759
Solan,05/01/72,26.036
Solan,06/01/72,33.414
Solan,07/01/72,53.283
Solan,08/01/72,54.229
Solan,09/01/72,28.955
Solan,10/01/72,14.203
Solan,11/01/72,15.642
Solan,12/01/72,29.83
Solan,01/01/73,36.12
Solan,02/01/73,30.432
Solan,03/01/73,37.061
Solan,04/01/73,26.612
Solan,05/01/73,29.03
Solan,06/01/73,42.111
Solan,07/01/73,57.238
Solan,08/01/73,57.466
Solan,09/01/73,36.184
Solan,10/01/73,17.376
Solan,11/01/73,11.029
Solan,12/01/73,32.576
Solan,01/01/74,33.738
Solan,02/01/74,31.95
Solan,03/01/74,36.227
Solan,04/01/74,28.172
Solan,05/01/74,28.659
Solan,06/01/74,35.135
Solan,07/01/74,54.523
Solan,08/01/74,53.627
Solan,09/01/74,27.192
Solan,10/01/74,9.164
Solan,11/01/74,9.846
Solan,12/01/74,30.837
Solan,01/01/75,36.32
Solan,02/01/75,32.92
Solan,03/01/75,36.517
Solan,04/01/75,29.677
Solan,05/01/75,27.173
Solan,06/01/75,38.575
Solan,07/01/75,54.523
Solan,08/01/75,56.823
Solan,09/01/75,41.512
Solan,10/01/75,17.317
Solan,11/01/75,10.16
Solan,12/01/75,22.027
Solan,01/01/76,35.303
Solan,02/01/76,37.01
Solan,03/01/76,44.047
Solan,04/01/76,32.521
Solan,05/01/76,29.105
Solan,06/01/76,40.464
Solan,07/01/76,55.239
Solan,08/01/76,58.863
Solan,09/01/76,35.011
Solan,10/01/76,13.179
Solan,11/01/76,13.494
Solan,12/01/76,23.504
Solan,01/01/77,34.437
Solan,02/01/77,26.565
Solan,03/01/77,26.322
Solan,04/01/77,34.455
Solan,05/01/77,33.557
Solan,06/01/77,38.852
Solan,07/01/77,62.049
Solan,08/01/77,55.291
Solan,09/01/77,38.6
Solan,10/01/77,18.606
Solan,11/01/77,16.677
Solan,12/01/77,29.755
Solan,01/01/78,33.046
Solan,02/01/78,34.166
Solan,03/01/78,44.419
Solan,04/01/78,30.196
Solan,05/01/78,24.019
Solan,06/01/78,39.459
Solan,07/01/78,60.554
Solan,08/01/78,56.922
Solan,09/01/78,36.565
Solan,10/01/78,13.991
Solan,11/01/78,19.969
Solan,12/01/78,24.443
Solan,01/01/79,34.438
Solan,02/01/79,33.558
Solan,03/01/79,42.126
Solan,04/01/79,32.097
Solan,05/01/79,30.588
Solan,06/01/79,34.915
Solan,07/01/79,52.881
Solan,08/01/79,53.523
Solan,09/01/79,27.285
Solan,10/01/79,16.049
Solan,11/01/79,21.866
Solan,12/01/79,28.794
Solan,01/01/80,34.919
Solan,02/01/80,32.086
Solan,03/01/80,41.621
Solan,04/01/80,29.807
Solan,05/01/80,30.233
Solan,06/01/80,38.068
Solan,07/01/80,58.191
Solan,08/01/80,52.883
Solan,09/01/80,32.558
Solan,10/01/80,19.087
Solan,11/01/80,15.928
Solan,12/01/80,29.818
Solan,01/01/81,36.387
Solan,02/01/81,31.278
Solan,03/01/81,37.411
Solan,04/01/81,25.869
Solan,05/01/81,30.483
Solan,06/01/81,37.749
Solan,07/01/81,58.006
Solan,08/01/81,56.16
Solan,09/01/81,32.222
Solan,10/01/81,13.38
Solan,11/01/81,19.061
Solan,12/01/81,26.069
Solan,01/01/82,35.583
Solan,02/01/82,33.31
Solan,03/01/82,38.432
Solan,04/01/82,32.648
Solan,05/01/82,32.182
Solan,06/01/82,39.086
Solan,07/01/82,54.516
Solan,08/01/82,57.499
Solan,09/01/82,31.48
Solan,10/01/82,16.788
Solan,11/01/82,16.875
Solan,12/01/82,29.271
Solan,01/01/83,35.174
Solan,02/01/83,30.342
Solan,03/01/83,39.899
Solan,04/01/83,36.517
Solan,05/01/83,31.153
Solan,06/01/83,43.552
Solan,07/01/83,54.523
Solan,08/01/83,53.083
Solan,09/01/83,36.002
Solan,10/01/83,17.59
Solan,11/01/83,13.597
Solan,12/01/83,28.437
Solan,01/01/84,32.561
Solan,02/01/84,32.92
Solan,03/01/84,33.406
Solan,04/01/84,33.659
Solan,05/01/84,29.306
Solan,06/01/84,37.875
Solan,07/01/84,55.848
Solan,08/01/84,51.241
Solan,09/01/84,34.513
Solan,10/01/84,14.429
Solan,11/01/84,14.7
Solan,12/01/84,32.259
Solan,01/01/85,34.941
Solan,02/01/85,24.681
Solan,03/01/85,37.75
Solan,04/01/85,29.245
Solan,05/01/85,30.798
Solan,06/01/85,41.072
Solan,07/01/85,52.976
Solan,08/01/85,57.333
Solan,09/01/85,33.269
Solan,10/01/85,15.82
Solan,11/01/85,14.826
Solan,12/01/85,28.583
Solan,01/01/86,32.32
Solan,02/01/86,26.88
Solan,03/01/86,36.31
Solan,04/01/86,32.891
Solan,05/01/86,28.841
Solan,06/01/86,36.963
Solan,07/01/86,57.123
Solan,08/01/86,56.059
Solan,09/01/86,29.845
Solan,10/01/86,13.376
Solan,11/01/86,17.459
Solan,12/01/86,27.513
Solan,01/01/87,29.556
Solan,02/01/87,29.304
Solan,03/01/87,37.725
Solan,04/01/87,32.41
Solan,05/01/87,31.002
Solan,06/01/87,36.182
Solan,07/01/87,57.919
Solan,08/01/87,54.226
Solan,09/01/87,31.296
Solan,10/01/87,18.213
Solan,11/01/87,8.92
Solan,12/01/87,27.879
Solan,01/01/88,34.354
Solan,02/01/88,30.449
Solan,03/01/88,38.426
Solan,04/01/88,29.583
Solan,05/01/88,27.746
Solan,06/01/88,39.67
Solan,07/01/88,58.4
Solan,08/01/88,57.127
Solan,09/01/88,36.189
Solan,10/01/88,15.721
Solan,11/01/88,13.597
Solan,12/01/88,27.203
Solan,01/01/89,36.334
Solan,02/01/89,34.836
Solan,03/01/89,38.426
Solan,04/01/89,31.074
Solan,05/01/89,31.126
Solan,06/01/89,42.489
Solan,07/01/89,54.581
Solan,08/01/89,55.166
Solan,09/01/89,31.314
Solan,10/01/89,14.904
Solan,11/01/89,17.336
Solan,12/01/89,28.471
Solan,01/01/90,34.351
Solan,02/01/90,34.141
Solan,03/01/90,36.472
Solan,04/01/90,32.965
Solan,05/01/90,31.592
Solan,06/01/90,41.6
Solan,07/01/90,57.805
Solan,08/01/90,54.996
Solan,09/01/90,37.719
Solan,10/01/90,17.713
Solan,11/01/90,13.597
Solan,12/01/90,29.886
Solan,01/01/91,33.621
Solan,02/01/91,31.826
Solan,03/01/91,37.518
Solan,04/01/91,31.743
Solan,05/01/91,30.297
Solan,06/01/91,38.69
Solan,07/01/91,55.943
Solan,08/01/91,55.63
Solan,09/01/91,33.707
Solan,10/01/91,15.53
Solan,11/01/91,14.846
Solan,12/01/91,27.575
Solan,01/01/92,33.621
Solan,02/01/92,31.826
Solan,03/01/92,37.345
Solan,04/01/92,31.743
Solan,05/01/92,29.845
Solan,06/01/92,38.49
Solan,07/01/92,55.965
Solan,08/01/92,55.63
Solan,09/01/92,33.749
Solan,10/01/92,15.707
Solan,11/01/92,14.846
Solan,12/01/92,27.345
Solan,01/01/93,33.621
Solan,02/01/93,31.826
Solan,03/01/93,37.345
Solan,04/01/93,31.743
Solan,05/01/93,29.845
Solan,06/01/93,38.49
Solan,07/01/93,55.965
Solan,08/01/93,55.63
Solan,09/01/93,33.749
Solan,10/01/93,15.707
Solan,11/01/93,14.846
Solan,12/01/93,27.345
Solan,01/01/94,33.621
Solan,02/01/94,31.826
Solan,03/01/94,37.345
Solan,04/01/94,31.743
Solan,05/01/94,29.845
Solan,06/01/94,38.49
Solan,07/01/94,55.965
Solan,08/01/94,55.63
Solan,09/01/94,33.749
Solan,10/01/94,15.707
Solan,11/01/94,14.846
Solan,12/01/94,27.345
Solan,01/01/95,33.621
Solan,02/01/95,31.826
Solan,03/01/95,37.345
Solan,04/01/95,31.743
Solan,05/01/95,29.845
Solan,06/01/95,38.49
Solan,07/01/95,55.965
Solan,08/01/95,55.63
Solan,09/01/95,33.749
Solan,10/01/95,22.397
Solan,11/01/95,19.669
Solan,12/01/95,34.331
Solan,01/01/96,23.227
Solan,02/01/96,29.967
Solan,03/01/96,41.744
Solan,04/01/96,27.274
Solan,05/01/96,35.06
Solan,06/01/96,45.233
Solan,07/01/96,49.883
Solan,08/01/96,55.648
Solan,09/01/96,28.732
Solan,10/01/96,15.17
Solan,11/01/96,10.619
Solan,12/01/96,9.862
Solan,01/01/97,29.065
Solan,02/01/97,24.99
Solan,03/01/97,45.233
Solan,04/01/97,27.732
Solan,05/01/97,28.739
Solan,06/01/97,34.163
Solan,07/01/97,46.805
Solan,08/01/97,43.312
Solan,09/01/97,29.754
Solan,10/01/97,24.677
Solan,11/01/97,20.168
Solan,12/01/97,37.14
Solan,01/01/98,27.139
Solan,02/01/98,33.053
Solan,03/01/98,37.264
Solan,04/01/98,31.963
Solan,05/01/98,27.885
Solan,06/01/98,34.215
Solan,07/01/98,52.292
Solan,08/01/98,52.315
Solan,09/01/98,33.737
Solan,10/01/98,19.692
Solan,11/01/98,11.437
Solan,12/01/98,27.408
Solan,01/01/99,37.313
Solan,02/01/99,33.453
Solan,03/01/99,31.95
Solan,04/01/99,24.562
Solan,05/01/99,33.907
Solan,06/01/99,30.264
Solan,07/01/99,54.996
Solan,08/01/99,39.669
Solan,09/01/99,36.273
Solan,10/01/99,13.594
Solan,11/01/99,18.037
Solan,12/01/99,15.084
Solan,01/01/00,34.325
Solan,02/01/00,31.539
Solan,03/01/00,31.749
Solan,04/01/00,31.44
Solan,05/01/00,30.916
Solan,06/01/00,44.987
Solan,07/01/00,64.489
Solan,08/01/00,48.908
Solan,09/01/00,26.218
Solan,10/01/00,18.492
Solan,11/01/00,24.035
Solan,12/01/00,12.609
Solan,01/01/01,31.861
Solan,02/01/01,28.647
Solan,03/01/01,32.799
Solan,04/01/01,33.911
Solan,05/01/01,32.202
Solan,06/01/01,43.109
Solan,07/01/01,60.335
Solan,08/01/01,37.099
Solan,09/01/01,18.802
Solan,10/01/01,21.268
Solan,11/01/01,16.936
Solan,12/01/01,28.865
Solan,01/01/02,33.404
Solan,02/01/02,32.896
Solan,03/01/02,32.001
Solan,04/01/02,36.451
Solan,05/01/02,36.5
Solan,06/01/02,34.872
Solan,07/01/02,53.561
Solan,08/01/02,53.767
Solan,09/01/02,31.134
Solan,10/01/02,17.495
Solan,11/01/02,18.256
Solan,12/01/02,32.965
Una,01/01/01,33.36
Una,02/01/01,33.192
Una,03/01/01,37.056
Una,04/01/01,31.973
Una,05/01/01,28.298
Una,06/01/01,33.669
Una,07/01/01,52.82
Una,08/01/01,52.646
Una,09/01/01,29.146
Una,10/01/01,14.558
Una,11/01/01,14.575
Una,12/01/01,28.384
Una,01/01/02,34.163
Una,02/01/02,34.159
Una,03/01/02,37.555
Una,04/01/02,32.116
Una,05/01/02,27.962
Una,06/01/02,32.095
Una,07/01/02,52.552
Una,08/01/02,52.346
Una,09/01/02,29.046
Una,10/01/02,13.756
Una,11/01/02,14.575
Una,12/01/02,28.384
Una,01/01/03,33.692
Una,02/01/03,34.159
Una,03/01/03,38.527
Una,04/01/03,32.116
Una,05/01/03,29.099
Una,06/01/03,33.097
Una,07/01/03,53.255
Una,08/01/03,53.242
Una,09/01/03,29.913
Una,10/01/03,12.752
Una,11/01/03,14.34
Una,12/01/03,28.384
Una,01/01/04,33.288
Una,02/01/04,33.692
Una,03/01/04,38.127
Una,04/01/04,32.617
Una,05/01/04,28.533
Una,06/01/04,33.397
Una,07/01/04,52.656
Una,08/01/04,52.546
Una,09/01/04,29.146
Una,10/01/04,13.352
Una,11/01/04,14.443
Una,12/01/04,28.453
Una,01/01/05,34.163
Una,02/01/05,33.791
Una,03/01/05,37.956
Una,04/01/05,31.977
Una,05/01/05,28.802
Una,06/01/05,33.669
Una,07/01/05,54.194
Una,08/01/05,53.711
Una,09/01/05,29.11
Una,10/01/05,13.051
Una,11/01/05,14.641
Una,12/01/05,28.549
Una,01/01/06,33.956
Una,02/01/06,34.159
Una,03/01/06,37.056
Una,04/01/06,32.116
Una,05/01/06,28.533
Una,06/01/06,33.362
Una,07/01/06,53.756
Una,08/01/06,52.546
Una,09/01/06,29.913
Una,10/01/06,12.416
Una,11/01/06,14.504
Una,12/01/06,28.949
Una,01/01/07,34.091
Una,02/01/07,34.159
Una,03/01/07,37.155
Una,04/01/07,32.116
Una,05/01/07,28.298
Una,06/01/07,34.069
Una,07/01/07,53.89
Una,08/01/07,52.646
Una,09/01/07,29.913
Una,10/01/07,16.964
Una,11/01/07,16.743
Una,12/01/07,29.246
Una,01/01/08,34.159
Una,02/01/08,34.159
Una,03/01/08,37.928
Una,04/01/08,32.816
Una,05/01/08,28.798
Una,06/01/08,32.697
Una,07/01/08,52.755
Una,08/01/08,52.442
Una,09/01/08,29.046
Una,10/01/08,13.756
Una,11/01/08,14.172
Una,12/01/08,28.384
Una,01/01/09,33.256
Una,02/01/09,33.856
Una,03/01/09,37.956
Una,04/01/09,31.245
Una,05/01/09,27.426
Una,06/01/09,32.697
Una,07/01/09,53.255
Una,08/01/09,52.346
Una,09/01/09,28.746
Una,10/01/09,12.851
Una,11/01/09,13.939
Una,12/01/09,27.816
Una,01/01/10,34.159
Una,02/01/10,34.159
Una,03/01/10,37.816
Una,04/01/10,31.342
Una,05/01/10,27.662
Una,06/01/10,33.197
Una,07/01/10,52.72
Una,08/01/10,52.611
Una,09/01/10,29.913
Una,10/01/10,13.756
Una,11/01/10,14.575
Una,12/01/10,28.384
Una,01/01/11,34.159
Una,02/01/11,33.956
Una,03/01/11,38.027
Una,04/01/11,32.106
Una,05/01/11,28.298
Una,06/01/11,32.794
Una,07/01/11,52.951
Una,08/01/11,52.235
Una,09/01/11,29.61
Una,10/01/11,13.252
Una,11/01/11,13.839
Una,12/01/11,28.384
Una,01/01/12,34.159
Una,02/01/12,33.692
Una,03/01/12,37.021
Una,04/01/12,30.944
Una,05/01/12,27.858
Una,06/01/12,32.783
Una,07/01/12,52.455
Una,08/01/12,52.51
Una,09/01/12,28.91
Una,10/01/12,12.517
Una,11/01/12,13.572
Una,12/01/12,28.384
Una,01/01/13,34.927
Una,02/01/13,33.791
Una,03/01/13,36.757
Una,04/01/13,31.349
Una,05/01/13,27.262
Una,06/01/13,32.393
Una,07/01/13,51.78
Una,08/01/13,52.614
Una,09/01/13,28.746
Una,10/01/13,14.123
Una,11/01/13,14.81
Una,12/01/13,28.384
Una,01/01/14,33.091
Una,02/01/14,34.159
Una,03/01/14,37.021
Una,04/01/14,31.445
Una,05/01/14,27.326
Una,06/01/14,30.454
Una,07/01/14,52.423
Una,08/01/14,52.646
Una,09/01/14,28.336
Una,10/01/14,12.351
Una,11/01/14,15.41
Una,12/01/14,28.885
Una,01/01/15,33.556
Una,02/01/15,35.12
Una,03/01/15,36.656
Una,04/01/15,32.717
Una,05/01/15,26.059
Una,06/01/15,30.383
Una,07/01/15,52.555
Una,08/01/15,51.874
Una,09/01/15,28.332
Una,10/01/15,12.344
Una,11/01/15,13.471
Una,12/01/15,28.384
Una,01/01/16,35.127
Una,02/01/16,33.591
Una,03/01/16,37.956
Una,04/01/16,31.445
Una,05/01/16,27.465
Una,06/01/16,33.097
Una,07/01/16,52.52
Una,08/01/16,52.546
Una,09/01/16,29.046
Una,10/01/16,12.717
Una,11/01/16,13.104
Una,12/01/16,28.017
Una,01/01/17,32.992
Una,02/01/17,32.559
Una,03/01/17,36.853
Una,04/01/17,29.738
Una,05/01/17,26.941
Una,06/01/17,31.351
Una,07/01/17,51.78
Una,08/01/17,52.178
Una,09/01/17,28.35
Una,10/01/17,12.673
Una,11/01/17,13.639
Una,12/01/17,27.881
Una,01/01/18,33.791
Una,02/01/18,34.159
Una,03/01/18,37.555
Una,04/01/18,31.345
Una,05/01/18,25.798
Una,06/01/18,30.4
Una,07/01/18,52.055
Una,08/01/18,51.777
Una,09/01/18,27.442
Una,10/01/18,12.452
Una,11/01/18,14.575
Una,12/01/18,29.553
Una,01/01/19,33.588
Una,02/01/19,33.192
Una,03/01/19,37.355
Una,04/01/19,30.712
Una,05/01/19,27.361
Una,06/01/19,34.026
Una,07/01/19,52.855
Una,08/01/19,52.245
Una,09/01/19,28.446
Una,10/01/19,10.151
Una,11/01/19,10.263
Una,12/01/19,29.081
Una,01/01/20,35.063
Una,02/01/20,34.159
Una,03/01/20,36.96
Una,04/01/20,32.816
Una,05/01/20,28.298
Una,06/01/20,32.79
Una,07/01/20,54.623
Una,08/01/20,51.109
Una,09/01/20,29.146
Una,10/01/20,10.919
Una,11/01/20,15.575
Una,12/01/20,29.35
Una,01/01/21,34.159
Una,02/01/21,34.195
Una,03/01/21,38.327
Una,04/01/21,32.116
Una,05/01/21,28.298
Una,06/01/21,32.129
Una,07/01/21,51.455
Una,08/01/21,51.377
Una,09/01/21,28.946
Una,10/01/21,11.244
Una,11/01/21,12.939
Una,12/01/21,28.949
Una,01/01/22,34.827
Una,02/01/22,34.159
Una,03/01/22,37.819
Una,04/01/22,31.441
Una,05/01/22,28.159
Una,06/01/22,32.729
Una,07/01/22,53.255
Una,08/01/22,52.41
Una,09/01/22,28.946
Una,10/01/22,12.752
Una,11/01/22,13.839
Una,12/01/22,28.384
Una,01/01/23,34.159
Una,02/01/23,34.159
Una,03/01/23,37.949
Una,04/01/23,32.417
Una,05/01/23,27.561
Una,06/01/23,34.769
Una,07/01/23,53.324
Una,08/01/23,54.352
Una,09/01/23,29.981
Una,10/01/23,12.284
Una,11/01/23,10.056
Una,12/01/23,26.259
Una,01/01/24,31.802
Una,02/01/24,32.101
Una,03/01/24,37.826
Una,04/01/24,31.048
Una,05/01/24,28.162
Una,06/01/24,33.401
Una,07/01/24,53.059
Una,08/01/24,52.746
Una,09/01/24,29.146
Una,10/01/24,12.019
Una,11/01/24,13.239
Una,12/01/24,29.049
Una,01/01/25,34.159
Una,02/01/25,30.987
Una,03/01/25,34.245
Una,04/01/25,30.744
Una,05/01/25,25.994
Una,06/01/25,31.165
Una,07/01/25,52.455
Una,08/01/25,50.969
Una,09/01/25,26.806
Una,10/01/25,12.556
Una,11/01/25,12.332
Una,12/01/25,24.376
Una,01/01/26,32.891
Una,02/01/26,34.159
Una,03/01/26,37.021
Una,04/01/26,33.213
Una,05/01/26,27.259
Una,06/01/26,33.297
Una,07/01/26,53.259
Una,08/01/26,52.611
Una,09/01/26,29.211
Una,10/01/26,12.616
Una,11/01/26,14.575
Una,12/01/26,28.952
Una,01/01/27,35.162
Una,02/01/27,34.324
Una,03/01/27,36.721
Una,04/01/27,31.584
Una,05/01/27,27.662
Una,06/01/27,32.693
Una,07/01/27,52.752
Una,08/01/27,52.242
Una,09/01/27,30.048
Una,10/01/27,13.051
Una,11/01/27,14.439
Una,12/01/27,28.649
Una,01/01/28,34.363
Una,02/01/28,34.159
Una,03/01/28,38.391
Una,04/01/28,32.116
Una,05/01/28,28.298
Una,06/01/28,33.261
Una,07/01/28,54.023
Una,08/01/28,53.118
Una,09/01/28,30.453
Una,10/01/28,13.288
Una,11/01/28,14.575
Una,12/01/28,29.549
Una,01/01/29,32.831
Una,02/01/29,33.363
Una,03/01/29,36.292
Una,04/01/29,29.041
Una,05/01/29,27.165
Una,06/01/29,33.293
Una,07/01/29,55.302
Una,08/01/29,52.22
Una,09/01/29,28.749
Una,10/01/29,12.008
Una,11/01/29,14.039
Una,12/01/29,30.613
Una,01/01/30,33.024
Una,02/01/30,34.327
Una,03/01/30,35.088
Una,04/01/30,32.184
Una,05/01/30,27.061
Una,06/01/30,33.604
Una,07/01/30,54.688
Una,08/01/30,52.65
Una,09/01/30,31.121
Una,10/01/30,14.523
Una,11/01/30,11.906
Una,12/01/30,27.72
Una,01/01/31,26.788
Una,02/01/31,34.472
Una,03/01/31,24.96
Una,04/01/31,20.473
Una,05/01/31,20.787
Una,06/01/31,14.208
Una,07/01/31,46.677
Una,08/01/31,51.903
Una,09/01/31,26.891
Una,10/01/31,17.108
Una,11/01/31,1.146
Una,12/01/31,18.438
Una,01/01/32,28.519
Una,02/01/32,23.475
Una,03/01/32,30.76
Una,04/01/32,17.474
Una,05/01/32,21.175
Una,06/01/32,22.1
Una,07/01/32,48.773
Una,08/01/32,48.656
Una,09/01/32,16.702
Una,10/01/32,0
Una,11/01/32,0
Una,12/01/32,24.17
Una,01/01/33,28.508
Una,02/01/33,27.012
Una,03/01/33,27.227
Una,04/01/33,29.455
Una,05/01/33,27.881
Una,06/01/33,27.854
Una,07/01/33,51.742
Una,08/01/33,57.419
Una,09/01/33,33.923
Una,10/01/33,7.137
Una,11/01/33,3.231
Una,12/01/33,23.473
Una,01/01/34,30.312
Una,02/01/34,24.242
Una,03/01/34,32.936
Una,04/01/34,18.769
Una,05/01/34,19.74
Una,06/01/34,25.56
Una,07/01/34,50.14
Una,08/01/34,50.99
Una,09/01/34,17.605
Una,10/01/34,0
Una,11/01/34,9.953
Una,12/01/34,27.443
Una,01/01/35,34.87
Una,02/01/35,38.931
Una,03/01/35,28.489
Una,04/01/35,30.057
Una,05/01/35,17.147
Una,06/01/35,8.494
Una,07/01/35,46.408
Una,08/01/35,48.994
Una,09/01/35,22.099
Una,10/01/35,1.982
Una,11/01/35,9.76
Una,12/01/35,23.843
Una,01/01/36,23.991
Una,02/01/36,32.205
Una,03/01/36,32.905
Una,04/01/36,21.097
Una,05/01/36,20.96
Una,06/01/36,36.406
Una,07/01/36,51.929
Una,08/01/36,48.606
Una,09/01/36,25.448
Una,10/01/36,4.644
Una,11/01/36,3.056
Una,12/01/36,34.258
Una,01/01/37,27.252
Una,02/01/37,36.301
Una,03/01/37,32.284
Una,04/01/37,27.572
Una,05/01/37,22.476
Una,06/01/37,20.114
Una,07/01/37,51.604
Una,08/01/37,45.28
Una,09/01/37,18.692
Una,10/01/37,5.701
Una,11/01/37,4.331
Una,12/01/37,23.434
Una,01/01/38,34.63
Una,02/01/38,34.163
Una,03/01/38,28.805
Una,04/01/38,19.305
Una,05/01/38,21.8
Una,06/01/38,37.957
Una,07/01/38,42.341
Una,08/01/38,45.995
Una,09/01/38,16.998
Una,10/01/38,0
Una,11/01/38,8.275
Una,12/01/38,18.32
Una,01/01/39,25.897
Una,02/01/39,32.919
Una,03/01/39,38.062
Una,04/01/39,21.533
Una,05/01/39,12.411
Una,06/01/39,33.445
Una,07/01/39,45.979
Una,08/01/39,45.148
Una,09/01/39,19.221
Una,10/01/39,5.651
Una,11/01/39,0
Una,12/01/39,17.455
Una,01/01/40,33.327
Una,02/01/40,35.473
Una,03/01/40,32.373
Una,04/01/40,23.462
Una,05/01/40,22.143
Una,06/01/40,27.578
Una,07/01/40,48.544
Una,08/01/40,51.495
Una,09/01/40,19.984
Una,10/01/40,0
Una,11/01/40,2.335
Una,12/01/40,21.629
Una,01/01/41,31.876
Una,02/01/41,24.918
Una,03/01/41,27.503
Una,04/01/41,18.161
Una,05/01/41,23.606
Una,06/01/41,35.599
Una,07/01/41,46.436
Una,08/01/41,47.585
Una,09/01/41,22.663
Una,10/01/41,8.207
Una,11/01/41,0
Una,12/01/41,22.613
