Area,Month,Rainfall
Sirmaur,1994-2-1,8.622
Sirmaur,1994-3-1,16.145
Sirmaur,1994-4-1,8.321
Sirmaur,1994-5-1,48.772
Sirmaur,1994-6-1,51.519
Sirmaur,1994-7-1,248.138
Sirmaur,1994-8-1,212.055
Sirmaur,1994-9-1,116.428
Sirmaur,1994-10-1,2.185
Sirmaur,1994-11-1,0
Sirmaur,1994-12-1,5.141
Sirmaur,1995-1-1,41.73
Sirmaur,1995-2-1,78.269
Sirmaur,1995-3-1,42.289
Sirmaur,1995-4-1,8.895
Sirmaur,1995-5-1,1.546
Sirmaur,1995-6-1,88.399
Sirmaur,1995-7-1,207.897
Sirmaur,1995-8-1,367.734
Sirmaur,1995-9-1,160.351
Sirmaur,1995-10-1,2.511
Sirmaur,1995-11-1,19.516
Sirmaur,1995-12-1,1.052
Sirmaur,1996-1-1,51.204
Sirmaur,1996-2-1,40.133
Sirmaur,1996-3-1,19.37
Sirmaur,1996-4-1,9.654
Sirmaur,1996-5-1,21.973
Sirmaur,1996-6-1,213.167
Sirmaur,1996-7-1,176.982
Sirmaur,1996-8-1,343.718
Sirmaur,1996-9-1,104.866
Sirmaur,1996-10-1,14.821
Sirmaur,1996-11-1,0
Sirmaur,1996-12-1,1.35
Sirmaur,1997-1-1,25.961
Sirmaur,1997-2-1,10.419
Sirmaur,1997-3-1,14.797
Sirmaur,1997-4-1,52.82
Sirmaur,1997-5-1,26.221
Sirmaur,1997-6-1,169.973
Sirmaur,1997-7-1,221.608
Sirmaur,1997-8-1,236.583
Sirmaur,1997-9-1,67.517
Sirmaur,1997-10-1,27.526
Sirmaur,1997-11-1,18.582
Sirmaur,1997-12-1,6.014
Sirmaur,1998-1-1,21.588
Sirmaur,1998-2-1,35.69
Sirmaur,1998-3-1,41.132
Sirmaur,1998-4-1,27.023
Sirmaur,1998-5-1,16.672
Sirmaur,1998-6-1,16.251
Sirmaur,1998-7-1,264.188
Sirmaur,1998-8-1,241.213
Sirmaur,1998-9-1,80.112
Sirmaur,1998-10-1,29.467
Sirmaur,1998-11-1,4.953
Sirmaur,1998-12-1,1.35
Sirmaur,1999-1-1,14.272
Sirmaur,1999-2-1,10.239
Sirmaur,1999-3-1,5.424
Sirmaur,1999-4-1,3.862
Sirmaur,1999-5-1,18.37
Sirmaur,1999-6-1,95.806
Sirmaur,1999-7-1,104.887
Sirmaur,1999-8-1,148.785
Sirmaur,1999-9-1,110.141
Sirmaur,1999-10-1,8.936
Sirmaur,1999-11-1,1.103
Sirmaur,1999-12-1,5.81
Sirmaur,2000-1-1,19.098
Sirmaur,2000-2-1,40.161
Sirmaur,2000-3-1,9.305
Sirmaur,2000-4-1,3.31
Sirmaur,2000-5-1,21.466
Sirmaur,2000-6-1,130.022
Sirmaur,2000-7-1,230.738
Sirmaur,2000-8-1,177.744
Sirmaur,2000-9-1,61.311
Sirmaur,2000-10-1,0
Sirmaur,2000-11-1,2.299
Sirmaur,2000-12-1,0.698
Sirmaur,2001-1-1,9.534
Sirmaur,2001-2-1,10.078
Sirmaur,2001-3-1,10.264
Sirmaur,2001-4-1,16.255
Sirmaur,2001-5-1,36.559
Sirmaur,2001-6-1,81.599
Sirmaur,2001-7-1,273.03
Sirmaur,2001-8-1,63.047
Sirmaur,2001-9-1,48.925
Sirmaur,2001-10-1,0.975
Sirmaur,2001-11-1,1.132
Sirmaur,2001-12-1,2.369
Sirmaur,2002-1-1,21.999
Sirmaur,2002-2-1,37.397
Sirmaur,2002-3-1,34.633
Sirmaur,2002-4-1,8.537
Sirmaur,2002-5-1,11.68
Sirmaur,2002-6-1,59.772
Sirmaur,2002-7-1,109.189
Sirmaur,2002-8-1,154.458
Sirmaur,2002-9-1,199.43
Sirmaur,2002-10-1,1.511
Sirmaur,2002-11-1,0
Sirmaur,2002-12-1,3.185
Solan,1901-1-1,47.566
Solan,1901-2-1,12.73
Solan,1901-3-1,17.854
Solan,1901-4-1,3.717
Solan,1901-5-1,26.663
Solan,1901-6-1,28.617
Solan,1901-7-1,301.764
Solan,1901-8-1,220.314
Solan,1901-9-1,55.493
Solan,1901-10-1,0.485
Solan,1901-11-1,0
Solan,1901-12-1,6.658
Solan,1902-1-1,0.28
Solan,1902-2-1,4.171
Solan,1902-3-1,11.85
Solan,1902-4-1,16.031
Solan,1902-5-1,16.588
Solan,1902-6-1,56.233
Solan,1902-7-1,210.417
Solan,1902-8-1,159.69
Solan,1902-9-1,102.069
Solan,1902-10-1,6.468
Solan,1902-11-1,2.23
Solan,1902-12-1,0
Solan,1903-1-1,24.875
Solan,1903-2-1,7.224
Solan,1903-3-1,19.183
Solan,1903-4-1,3.054
Solan,1903-5-1,12.381
Solan,1903-6-1,25.597
Solan,1903-7-1,251.782
Solan,1903-8-1,174.892
Solan,1903-9-1,72.275
Solan,1903-10-1,13.188
Solan,1903-11-1,0
Solan,1903-12-1,4.983
Solan,1904-1-1,27.812
Solan,1904-2-1,2.075
Solan,1904-3-1,49.581
Solan,1904-4-1,5.455
Solan,1904-5-1,16.291
Solan,1904-6-1,67.085
Solan,1904-7-1,141.283
Solan,1904-8-1,198.338
Solan,1904-9-1,89.977
Solan,1904-10-1,3.624
Solan,1904-11-1,20.934
Solan,1904-12-1,7.113
Solan,1905-1-1,76.527
Solan,1905-2-1,42.87
Solan,1905-3-1,11.09
Solan,1905-4-1,5.427
Solan,1905-5-1,8.501
Solan,1905-6-1,28.47
Solan,1905-7-1,124.868
Solan,1905-8-1,120.831
Solan,1905-9-1,221.277
Solan,1905-10-1,3.398
Solan,1905-11-1,0
Solan,1905-12-1,15.278
Solan,1906-1-1,12.312
Solan,1906-2-1,81.341
Solan,1906-3-1,15.859
Solan,1906-4-1,5.19
Solan,1906-5-1,17.301
Solan,1906-6-1,65.203
Solan,1906-7-1,106.544
Solan,1906-8-1,230.484
Solan,1906-9-1,240.933
Solan,1906-10-1,1.355
Solan,1906-11-1,0
Solan,1906-12-1,4.151
Solan,1907-1-1,18.403
Solan,1907-2-1,50.665
Solan,1907-3-1,40.404
Solan,1907-4-1,30.081
Solan,1907-5-1,7.582
Solan,1907-6-1,77.325
Solan,1907-7-1,153.255
Solan,1907-8-1,195.417
Solan,1907-9-1,7.577
Solan,1907-10-1,1.823
Solan,1907-11-1,0.157
Solan,1907-12-1,0
Solan,1908-1-1,41.12
Solan,1908-2-1,16.968
Solan,1908-3-1,1.736
Solan,1908-4-1,12.267
Solan,1908-5-1,16.033
Solan,1908-6-1,62.5
Solan,1908-7-1,172.448
Solan,1908-8-1,411.171
Solan,1908-9-1,141.422
Solan,1908-10-1,0.743
Solan,1908-11-1,0.572
Solan,1908-12-1,4.8
Solan,1909-1-1,31.367
Solan,1909-2-1,14.698
Solan,1909-3-1,1.787
Solan,1909-4-1,41.645
Solan,1909-5-1,4.566
Solan,1909-6-1,167.287
Solan,1909-7-1,345.732
Solan,1909-8-1,194.292
Solan,1909-9-1,197.709
Solan,1909-10-1,0.977
Solan,1909-11-1,1.862
Solan,1909-12-1,50.622
Solan,1910-1-1,30.943
Solan,1910-2-1,12.051
Solan,1910-3-1,3.268
Solan,1910-4-1,16.962
Solan,1910-5-1,14.219
Solan,1910-6-1,143.552
Solan,1910-7-1,222.636
Solan,1910-8-1,209.583
Solan,1910-9-1,78.878
Solan,1910-10-1,2.743
Solan,1910-11-1,1.172
Solan,1910-12-1,5.187
Solan,1911-1-1,68.195
Solan,1911-2-1,4.006
Solan,1911-3-1,67.587
Solan,1911-4-1,9.892
Solan,1911-5-1,6.152
Solan,1911-6-1,79.689
Solan,1911-7-1,86.084
Solan,1911-8-1,177.309
Solan,1911-9-1,119.596
Solan,1911-10-1,4.555
Solan,1911-11-1,38.833
Solan,1911-12-1,0.997
Solan,1912-1-1,46.214
Solan,1912-2-1,12.036
Solan,1912-3-1,11.101
Solan,1912-4-1,22.921
Solan,1912-5-1,15.733
Solan,1912-6-1,44.206
Solan,1912-7-1,130.017
Solan,1912-8-1,216.891
Solan,1912-9-1,87.027
Solan,1912-10-1,0.443
Solan,1912-11-1,21.855
Solan,1912-12-1,8.333
Solan,1913-1-1,11.392
Solan,1913-2-1,40.764
Solan,1913-3-1,30.095
Solan,1913-4-1,8.206
Solan,1913-5-1,47.966
Solan,1913-6-1,117.065
Solan,1913-7-1,172.948
Solan,1913-8-1,213.275
Solan,1913-9-1,26.802
Solan,1913-10-1,1.807
Solan,1913-11-1,5.867
Solan,1913-12-1,19.346
Solan,1914-1-1,18.395
Solan,1914-2-1,45.028
Solan,1914-3-1,28.124
Solan,1914-4-1,19.836
Solan,1914-5-1,18.755
Solan,1914-6-1,62.36
Solan,1914-7-1,306.431
Solan,1914-8-1,158.813
Solan,1914-9-1,270.038
Solan,1914-10-1,22.088
Solan,1914-11-1,14.006
Solan,1914-12-1,10.286
Solan,1915-1-1,8.62
Solan,1915-2-1,64.327
Solan,1915-3-1,26.453
Solan,1915-4-1,9.877
Solan,1915-5-1,8.946
Solan,1915-6-1,63.252
Solan,1915-7-1,95.857
Solan,1915-8-1,277.9
Solan,1915-9-1,100.681
Solan,1915-10-1,18.159
Solan,1915-11-1,0
Solan,1915-12-1,5.289
Solan,1916-1-1,1.799
Solan,1916-2-1,11.846
Solan,1916-3-1,2.251
Solan,1916-4-1,6.815
Solan,1916-5-1,17.93
Solan,1916-6-1,101.953
Solan,1916-7-1,402.648
Solan,1916-8-1,177.19
Solan,1916-9-1,110.659
Solan,1916-10-1,11.702
Solan,1916-11-1,0.299
Solan,1916-12-1,0
Solan,1917-1-1,7.466
Solan,1917-2-1,17.46
Solan,1917-3-1,19.912
Solan,1917-4-1,28.473
Solan,1917-5-1,34.234
Solan,1917-6-1,142.353
Solan,1917-7-1,178.625
Solan,1917-8-1,320.239
Solan,1917-9-1,245.097
Solan,1917-10-1,24.257
Solan,1917-11-1,0
Solan,1917-12-1,8.049
Solan,1918-1-1,3.656
Solan,1918-2-1,1.582
Solan,1918-3-1,26.6
Solan,1918-4-1,30.572
Solan,1918-5-1,3.929
Solan,1918-6-1,83.3
Solan,1918-7-1,67.223
Solan,1918-8-1,122.058
Solan,1918-9-1,29.299
Solan,1918-10-1,0.741
Solan,1918-11-1,18.522
Solan,1918-12-1,8.23
Solan,1919-1-1,71.499
Solan,1919-2-1,18.201
Solan,1919-3-1,14.876
Solan,1919-4-1,19.438
Solan,1919-5-1,16.237
Solan,1919-6-1,33.476
Solan,1919-7-1,250.428
Solan,1919-8-1,161.634
Solan,1919-9-1,73.173
Solan,1919-10-1,3.967
Solan,1919-11-1,2.399
Solan,1919-12-1,10.198
Solan,1920-1-1,22.363
Solan,1920-2-1,19.558
Solan,1920-3-1,22.074
Solan,1920-4-1,6.598
Solan,1920-5-1,20.929
Solan,1920-6-1,87.09
Solan,1920-7-1,129.197
Solan,1920-8-1,132.809
Solan,1920-9-1,52.51
Solan,1920-10-1,0.973
Solan,1920-11-1,0
Solan,1920-12-1,0.643
Solan,1921-1-1,26.086
Solan,1921-2-1,2.193
Solan,1921-3-1,2.609
Solan,1921-4-1,3.013
Solan,1921-5-1,9.837
Solan,1921-6-1,67.174
Solan,1921-7-1,232.76
Solan,1921-8-1,246.034
Solan,1921-9-1,103.526
Solan,1921-10-1,16.009
Solan,1921-11-1,0
Solan,1921-12-1,11.219
Solan,1922-1-1,28.051
Solan,1922-2-1,20.862
Solan,1922-3-1,5.356
Solan,1922-4-1,5.685
Solan,1922-5-1,7.658
Solan,1922-6-1,59.552
Solan,1922-7-1,180.506
Solan,1922-8-1,222.059
Solan,1922-9-1,297.077
Solan,1922-10-1,5.235
Solan,1922-11-1,3.521
Solan,1922-12-1,43.005
Solan,1923-1-1,28.822
Solan,1923-2-1,52.27
Solan,1923-3-1,4.336
Solan,1923-4-1,16.444
Solan,1923-5-1,18.72
Solan,1923-6-1,13.083
Solan,1923-7-1,233.14
Solan,1923-8-1,223.868
Solan,1923-9-1,85.477
Solan,1923-10-1,17.253
Solan,1923-11-1,14.149
Solan,1923-12-1,27.443
Solan,1924-1-1,38.936
Solan,1924-2-1,46.528
Solan,1924-3-1,9.052
Solan,1924-4-1,4.045
Solan,1924-5-1,22.895
Solan,1924-6-1,13.184
Solan,1924-7-1,258.523
Solan,1924-8-1,125.773
Solan,1924-9-1,230.472
Solan,1924-10-1,15.804
Solan,1924-11-1,1.768
Solan,1924-12-1,45.306
Solan,1925-1-1,18.448
Solan,1925-2-1,2.583
Solan,1925-3-1,4.996
Solan,1925-4-1,5.58
Solan,1925-5-1,20.087
Solan,1925-6-1,189.745
Solan,1925-7-1,263.811
Solan,1925-8-1,246.272
Solan,1925-9-1,36.952
Solan,1925-10-1,2.748
Solan,1925-11-1,20.533
Solan,1925-12-1,0
Solan,1926-1-1,15.298
Solan,1926-2-1,6.399
Solan,1926-3-1,45.715
Solan,1926-4-1,18.948
Solan,1926-5-1,15.304
Solan,1926-6-1,17.823
Solan,1926-7-1,191.579
Solan,1926-8-1,295.617
Solan,1926-9-1,68.507
Solan,1926-10-1,1.547
Solan,1926-11-1,8.354
Solan,1926-12-1,9.752
Solan,1927-1-1,1.676
Solan,1927-2-1,29.452
Solan,1927-3-1,10.236
Solan,1927-4-1,7.816
Solan,1927-5-1,26.288
Solan,1927-6-1,32.633
Solan,1927-7-1,128.135
Solan,1927-8-1,283.567
Solan,1927-9-1,55.084
Solan,1927-10-1,21.79
Solan,1927-11-1,0.063
Solan,1927-12-1,24.006
Solan,1928-1-1,28.999
Solan,1928-2-1,44.175
Solan,1928-3-1,10.473
Solan,1928-4-1,18.539
Solan,1928-5-1,4.68
Solan,1928-6-1,45.456
Solan,1928-7-1,184.803
Solan,1928-8-1,137.584
Solan,1928-9-1,160.863
Solan,1928-10-1,0.257
Solan,1928-11-1,19.034
Solan,1928-12-1,21.43
Solan,1929-1-1,37.21
Solan,1929-2-1,3.102
Solan,1929-3-1,5.632
Solan,1929-4-1,9.682
Solan,1929-5-1,5.468
Solan,1929-6-1,150.308
Solan,1929-7-1,155.295
Solan,1929-8-1,319.967
Solan,1929-9-1,26.475
Solan,1929-10-1,8.644
Solan,1929-11-1,0
Solan,1929-12-1,54.144
Solan,1930-1-1,27.992
Solan,1930-2-1,12.136
Solan,1930-3-1,6.347
Solan,1930-4-1,19.494
Solan,1930-5-1,8.764
Solan,1930-6-1,44.263
Solan,1930-7-1,265.397
Solan,1930-8-1,139.532
Solan,1930-9-1,42.394
Solan,1930-10-1,6.783
Solan,1930-11-1,10.035
Solan,1930-12-1,9.978
Solan,1931-1-1,27.216
Solan,1931-2-1,39.127
Solan,1931-3-1,16.36
Solan,1931-4-1,8.468
Solan,1931-5-1,18.64
Solan,1931-6-1,18.16
Solan,1931-7-1,331.092
Solan,1931-8-1,225.609
Solan,1931-9-1,187.366
Solan,1931-10-1,29.393
Solan,1931-11-1,1.172
Solan,1931-12-1,0
Solan,1932-1-1,17.195
Solan,1932-2-1,4.916
Solan,1932-3-1,16.172
Solan,1932-4-1,6.006
Solan,1932-5-1,8.638
Solan,1932-6-1,52.095
Solan,1932-7-1,146.906
Solan,1932-8-1,136.888
Solan,1932-9-1,115.775
Solan,1932-10-1,1.589
Solan,1932-11-1,0.572
Solan,1932-12-1,28.764
Solan,1933-1-1,14.866
Solan,1933-2-1,25.36
Solan,1933-3-1,12.557
Solan,1933-4-1,16.311
Solan,1933-5-1,17.946
Solan,1933-6-1,76.373
Solan,1933-7-1,200.84
Solan,1933-8-1,306.29
Solan,1933-9-1,142.038
Solan,1933-10-1,22.036
Solan,1933-11-1,7.107
Solan,1933-12-1,0.676
Solan,1934-1-1,22.015
Solan,1934-2-1,5.532
Solan,1934-3-1,16.485
Solan,1934-4-1,1.446
Solan,1934-5-1,6.605
Solan,1934-6-1,55.053
Solan,1934-7-1,189.572
Solan,1934-8-1,282.481
Solan,1934-9-1,29.857
Solan,1934-10-1,0
Solan,1934-11-1,0
Solan,1934-12-1,17.3
Solan,1935-1-1,68.312
Solan,1935-2-1,47.644
Solan,1935-3-1,9.581
Solan,1935-4-1,18.895
Solan,1935-5-1,7.86
Solan,1935-6-1,5.799
Solan,1935-7-1,135.029
Solan,1935-8-1,128.536
Solan,1935-9-1,73.396
Solan,1935-10-1,0.562
Solan,1935-11-1,16.808
Solan,1935-12-1,10.855
Solan,1936-1-1,5.949
Solan,1936-2-1,38.71
Solan,1936-3-1,28.199
Solan,1936-4-1,17.023
Solan,1936-5-1,13.527
Solan,1936-6-1,273.149
Solan,1936-7-1,382.714
Solan,1936-8-1,217.626
Solan,1936-9-1,104.375
Solan,1936-10-1,12.025
Solan,1936-11-1,2.92
Solan,1936-12-1,35.971
Solan,1937-1-1,5.017
Solan,1937-2-1,82.912
Solan,1937-3-1,6.17
Solan,1937-4-1,28.532
Solan,1937-5-1,13.241
Solan,1937-6-1,50.113
Solan,1937-7-1,303.095
Solan,1937-8-1,78.807
Solan,1937-9-1,106.626
Solan,1937-10-1,8.327
Solan,1937-11-1,0.976
Solan,1937-12-1,20.179
Solan,1938-1-1,52.541
Solan,1938-2-1,28.444
Solan,1938-3-1,2.048
Solan,1938-4-1,5.389
Solan,1938-5-1,1.888
Solan,1938-6-1,191.562
Solan,1938-7-1,162.15
Solan,1938-8-1,166.363
Solan,1938-9-1,24.438
Solan,1938-10-1,8.117
Solan,1938-11-1,1.253
Solan,1938-12-1,1.268
Solan,1939-1-1,16.776
Solan,1939-2-1,46.336
Solan,1939-3-1,22.699
Solan,1939-4-1,10.591
Solan,1939-5-1,6.168
Solan,1939-6-1,71.628
Solan,1939-7-1,145.08
Solan,1939-8-1,95.924
Solan,1939-9-1,64.11
Solan,1939-10-1,8.432
Solan,1939-11-1,0
Solan,1939-12-1,0
Solan,1940-1-1,42.775
Solan,1940-2-1,48.209
Solan,1940-3-1,22.008
Solan,1940-4-1,10.282
Solan,1940-5-1,9.807
Solan,1940-6-1,99.577
Solan,1940-7-1,125.309
Solan,1940-8-1,177.003
Solan,1940-9-1,65.636
Solan,1940-10-1,1.214
Solan,1940-11-1,0.586
Solan,1940-12-1,7.837
Solan,1941-1-1,30.593
Solan,1941-2-1,13.953
Solan,1941-3-1,6.149
Solan,1941-4-1,4.42
Solan,1941-5-1,24.237
Solan,1941-6-1,70.633
Solan,1941-7-1,113.522
Solan,1941-8-1,98.42
Solan,1941-9-1,173.037
Solan,1941-10-1,1.483
Solan,1941-11-1,1.911
Solan,1941-12-1,14.352
Solan,1942-1-1,40.412
Solan,1942-2-1,41.007
Solan,1942-3-1,12.218
Solan,1942-4-1,23.352
Solan,1942-5-1,19.673
Solan,1942-6-1,70.93
Solan,1942-7-1,291.605
Solan,1942-8-1,199.203
Solan,1942-9-1,92.311
Solan,1942-10-1,2.154
Solan,1942-11-1,0.968
Solan,1942-12-1,28.931
Solan,1943-1-1,28.826
Solan,1943-2-1,3.744
Solan,1943-3-1,9.242
Solan,1943-4-1,18.715
Solan,1943-5-1,6.768
Solan,1943-6-1,111.848
Solan,1943-7-1,110.337
Solan,1943-8-1,181.224
Solan,1943-9-1,64.334
Solan,1943-10-1,0
Solan,1943-11-1,0
Solan,1943-12-1,0
Solan,1944-1-1,34.516
Solan,1944-2-1,35.104
Solan,1944-3-1,19.924
Solan,1944-4-1,21.532
Solan,1944-5-1,1.898
Solan,1944-6-1,93.904
Solan,1944-7-1,153.743
Solan,1944-8-1,165.013
Solan,1944-9-1,91.462
Solan,1944-10-1,1.101
Solan,1944-11-1,2.745
Solan,1944-12-1,8.809
Solan,1945-1-1,31.92
Solan,1945-2-1,1.096
Solan,1945-3-1,15.873
Solan,1945-4-1,36.327
Solan,1945-5-1,9.404
Solan,1945-6-1,76.924
Solan,1945-7-1,279.255
Solan,1945-8-1,134.669
Solan,1945-9-1,209.834
Solan,1945-10-1,14.91
Solan,1945-11-1,0.157
Solan,1945-12-1,2.147
Solan,1946-1-1,1.866
Solan,1946-2-1,16.112
Solan,1946-3-1,8.704
Solan,1946-4-1,15.895
Solan,1946-5-1,26.666
Solan,1946-6-1,85.695
Solan,1946-7-1,196.806
Solan,1946-8-1,160.097
Solan,1946-9-1,27.698
Solan,1946-10-1,16.184
Solan,1946-11-1,11.699
Solan,1946-12-1,13.043
Solan,1947-1-1,18.241
Solan,1947-2-1,22.689
Solan,1947-3-1,19.403
Solan,1947-4-1,1.334
Solan,1947-5-1,7.418
Solan,1947-6-1,23.993
Solan,1947-7-1,139.013
Solan,1947-8-1,262.727
Solan,1947-9-1,111.051
Solan,1947-10-1,10.85
Solan,1947-11-1,1.253
Solan,1947-12-1,12.11
Solan,1948-1-1,5.514
Solan,1948-2-1,38.961
Solan,1948-3-1,45.628
Solan,1948-4-1,10.245
Solan,1948-5-1,8.868
Solan,1948-6-1,70.11
Solan,1948-7-1,284.333
Solan,1948-8-1,288.348
Solan,1948-9-1,83.212
Solan,1948-10-1,5.766
Solan,1948-11-1,3.472
Solan,1948-12-1,14.346
Solan,1949-1-1,8.681
Solan,1949-2-1,47.693
Solan,1949-3-1,15.23
Solan,1949-4-1,12.32
Solan,1949-5-1,11.451
Solan,1949-6-1,36.053
Solan,1949-7-1,371.029
Solan,1949-8-1,133.301
Solan,1949-9-1,127.123
Solan,1949-10-1,7.837
Solan,1949-11-1,0.825
Solan,1949-12-1,1.945
Solan,1950-1-1,75.277
Solan,1950-2-1,26.386
Solan,1950-3-1,39.976
Solan,1950-4-1,4.346
Solan,1950-5-1,12.733
Solan,1950-6-1,71.113
Solan,1950-7-1,335.049
Solan,1950-8-1,219.072
Solan,1950-9-1,291.475
Solan,1950-10-1,0.559
Solan,1950-11-1,0.659
Solan,1950-12-1,1.075
Solan,1951-1-1,28.282
Solan,1951-2-1,21.255
Solan,1951-3-1,25.99
Solan,1951-4-1,17.581
Solan,1951-5-1,18.921
Solan,1951-6-1,58.276
Solan,1951-7-1,141.013
Solan,1951-8-1,169.789
Solan,1951-9-1,73.081
Solan,1951-10-1,4.86
Solan,1951-11-1,23.34
Solan,1951-12-1,1.45
Solan,1952-1-1,18.664
Solan,1952-2-1,19.304
Solan,1952-3-1,29.617
Solan,1952-4-1,7.298
Solan,1952-5-1,18.828
Solan,1952-6-1,68.924
Solan,1952-7-1,139.82
Solan,1952-8-1,145.611
Solan,1952-9-1,14.157
Solan,1952-10-1,1.186
Solan,1952-11-1,9.412
Solan,1952-12-1,5.42
Solan,1953-1-1,47.841
Solan,1953-2-1,8.436
Solan,1953-3-1,8.634
Solan,1953-4-1,10.231
Solan,1953-5-1,4.471
Solan,1953-6-1,53.53
Solan,1953-7-1,324.919
Solan,1953-8-1,223.096
Solan,1953-9-1,152.937
Solan,1953-10-1,3.24
Solan,1953-11-1,2.532
Solan,1953-12-1,8.266
Solan,1954-1-1,33.229
Solan,1954-2-1,67.457
Solan,1954-3-1,6.515
Solan,1954-4-1,1.47
Solan,1954-5-1,9.734
Solan,1954-6-1,44.921
Solan,1954-7-1,259.829
Solan,1954-8-1,117.369
Solan,1954-9-1,308.55
Solan,1954-10-1,14.515
Solan,1954-11-1,0
Solan,1954-12-1,1.774
Solan,1955-1-1,28.937
Solan,1955-2-1,2.816
Solan,1955-3-1,28.087
Solan,1955-4-1,15.292
Solan,1955-5-1,15.496
Solan,1955-6-1,49.931
Solan,1955-7-1,172.931
Solan,1955-8-1,185.722
Solan,1955-9-1,241.445
Solan,1955-10-1,31.536
Solan,1955-11-1,0
Solan,1955-12-1,3.687
Solan,1956-1-1,23.505
Solan,1956-2-1,11.523
Solan,1956-3-1,24.033
Solan,1956-4-1,9.053
Solan,1956-5-1,22.445
Solan,1956-6-1,132.377
Solan,1956-7-1,210.368
Solan,1956-8-1,195.022
Solan,1956-9-1,29.989
Solan,1956-10-1,35.375
Solan,1956-11-1,0
Solan,1956-12-1,5.883
Solan,1957-1-1,82.701
Solan,1957-2-1,4.915
Solan,1957-3-1,28.327
Solan,1957-4-1,29.544
Solan,1957-5-1,13.266
Solan,1957-6-1,44.956
Solan,1957-7-1,147.845
Solan,1957-8-1,312.283
Solan,1957-9-1,97.474
Solan,1957-10-1,10.345
Solan,1957-11-1,12.663
Solan,1957-12-1,25.273
Solan,1958-1-1,13.343
Solan,1958-2-1,7.971
Solan,1958-3-1,11.34
Solan,1958-4-1,8.939
Solan,1958-5-1,5.085
Solan,1958-6-1,58.684
Solan,1958-7-1,176.438
Solan,1958-8-1,211.96
Solan,1958-9-1,243.568
Solan,1958-10-1,24.245
Solan,1958-11-1,2.348
Solan,1958-12-1,32.136
Solan,1959-1-1,35.407
Solan,1959-2-1,18.367
Solan,1959-3-1,16.24
Solan,1959-4-1,6.502
Solan,1959-5-1,30.888
Solan,1959-6-1,17.277
Solan,1959-7-1,373.025
Solan,1959-8-1,228.081
Solan,1959-9-1,72.34
Solan,1959-10-1,16.421
Solan,1959-11-1,29.646
Solan,1959-12-1,0.521
Solan,1960-1-1,27.817
Solan,1960-2-1,1.906
Solan,1960-3-1,25.843
Solan,1960-4-1,12.376
Solan,1960-5-1,7.744
Solan,1960-6-1,52.827
Solan,1960-7-1,186.397
Solan,1960-8-1,159.393
Solan,1960-9-1,94.805
Solan,1960-10-1,17.344
Solan,1960-11-1,0
Solan,1960-12-1,7.221
Solan,1961-1-1,91.919
Solan,1961-2-1,38.334
Solan,1961-3-1,8.024
Solan,1961-4-1,14.929
Solan,1961-5-1,10.582
Solan,1961-6-1,38.783
Solan,1961-7-1,289.335
Solan,1961-8-1,191.374
Solan,1961-9-1,152.845
Solan,1961-10-1,22.784
Solan,1961-11-1,1.535
Solan,1961-12-1,17.94
Solan,1962-1-1,43.17
Solan,1962-2-1,29.373
Solan,1962-3-1,22.661
Solan,1962-4-1,2.544
Solan,1962-5-1,12.242
Solan,1962-6-1,28.132
Solan,1962-7-1,188.134
Solan,1962-8-1,167.444
Solan,1962-9-1,231.049
Solan,1962-10-1,0.118
Solan,1962-11-1,11.877
Solan,1962-12-1,14.107
Solan,1963-1-1,4.787
Solan,1963-2-1,23.143
Solan,1963-3-1,44.365
Solan,1963-4-1,9.038
Solan,1963-5-1,25.631
Solan,1963-6-1,34.901
Solan,1963-7-1,133.15
Solan,1963-8-1,144.327
Solan,1963-9-1,122.411
Solan,1963-10-1,2.234
Solan,1963-11-1,7.144
Solan,1963-12-1,19.114
Solan,1964-1-1,26.03
Solan,1964-2-1,6.717
Solan,1964-3-1,12.605
Solan,1964-4-1,10.442
Solan,1964-5-1,20.618
Solan,1964-6-1,59.385
Solan,1964-7-1,351.221
Solan,1964-8-1,173.201
Solan,1964-9-1,112.426
Solan,1964-10-1,0
Solan,1964-11-1,2.457
Solan,1964-12-1,10.668
Solan,1965-1-1,11.673
Solan,1965-2-1,34.922
Solan,1965-3-1,20.525
Solan,1965-4-1,35.459
Solan,1965-5-1,15.864
Solan,1965-6-1,9.218
Solan,1965-7-1,188.027
Solan,1965-8-1,162.453
Solan,1965-9-1,11.441
Solan,1965-10-1,12.393
Solan,1965-11-1,8.878
Solan,1965-12-1,0
Solan,1966-1-1,4.305
Solan,1966-2-1,54.062
Solan,1966-3-1,21.291
Solan,1966-4-1,11.79
Solan,1966-5-1,23.348
Solan,1966-6-1,118.122
Solan,1966-7-1,191.156
Solan,1966-8-1,216.064
Solan,1966-9-1,191.766
Solan,1966-10-1,16.243
Solan,1966-11-1,13.277
Solan,1966-12-1,1.798
Solan,1967-1-1,0.44
Solan,1967-2-1,21.346
Solan,1967-3-1,50.651
Solan,1967-4-1,6.199
Solan,1967-5-1,3.548
Solan,1967-6-1,19.399
Solan,1967-7-1,143.808
Solan,1967-8-1,375.652
Solan,1967-9-1,52.517
Solan,1967-10-1,4.036
Solan,1967-11-1,3.061
Solan,1967-12-1,46.705
Solan,1968-1-1,41.526
Solan,1968-2-1,35.759
Solan,1968-3-1,12.641
Solan,1968-4-1,5.523
